"Sdlg","Species","Fire","FirePatch","Ht16_meas2016.cm","Ht2017.cm.fall","Patch","Elevation","Nearby_Easting","Nearby_Northing","Slope.Deg","Aspect.deg","BasDia2016.cm","LastYearGrth.cm","HTLCB","Dia_at_2016_growth","Dia_at_2015_growth","Ht2015.meas2016","Note1_2016","Note2_2016","Note3_Light","Datasheet1_2016","Light_File","DIFN","return","Date1_2016","Date2_2016","personel2","personel1","Time1","Time2","Photo","Datasheet2_2016","ShrubSpp03","Cov1","Ht1","Cov1.2","Ht1.2","Cov1.3","Ht1.3","DIFN.all","ref","Date","LAI.53","DIFN.53","Years","Date2017","DataSheet2017","Map","Status","BasDia2017.mm.1","BasDia2017.mm.2","Notes2017","shrubarea3","shrubarea2","shrubarea1","siteclass","Y","X","file_lat","Aspect.rad","Slope.rad","Lat.rad","Aspect.rad.fold.NS","Aspect.rad.fold.NESW","incidrad","heatload","Ht2015.cm_spring_from2017","Ht2016.cm_spring_from2017","Ht2017.cm_spring_from2017","Ht2015.cm_spring","apical_growth_pred","Ht2015.calc2016","Ht2017.cm_spring","Ht2016.cm_spring","Year","VertGrowth_cm","Ht_cm1","FireYear","Ht_cm2","VertGrowth_Rel","sqrt_shrubarea3","sqrt_shrubarea2","sqrt_shrubarea1"
"239","PIPO","AMRC","AMRC-NE",46,49,"NE",1951,0,0,17,187,1.62,7.98,15,0.84,1.12,32,"","","","Data_Sheet_AMRC_NE_JUL_19_2016(1).xlsx",215,0.627,"0",2016-07-19,9999-09-09,"0","VF HH",10:40:00,01:00:00,"1","NA","ARPA",220,66.3636363636364,590,73.728813559322,940,77.1276595744681,0.627,0,"20160720 06:23:55",0.6,0.688,8,NA,"Shrubs_Summer17_AMRC_2_Sep11",NA,"alive","15.9","15.5",NA,72500,43500,14600,"4",39.2389159604994,-120.594784114349,"AMCRNE1.csv",3.2637657012294,0.296705972839036,0.684848278424068,3.01941960595019,2.47836753783195,1.04108754404023,1.01226376907446,35.5,40.4,42.8,35.5,14.8433364876356,32,42.8,40.4,"2016",2.4,40.4,2008,42.8,-2.82336104761321,269.258240356725,208.566536146142,120.830459735946
"240","ABCO","AMRC","AMRC-NE",56,51,"NE",1951,0,0,17,187,1.66,2.77,3,0.35,0.51,51,"","","","Data_Sheet_AMRC_NE_JUL_19_2016(1).xlsx",216,0.454,"0",2016-07-19,9999-09-09,"0","VF HH",10:40:00,01:00:00,"1","NA","ARPA",360,67.5,710,66.9014084507042,1040,63.4615384615385,0.454,0,"20160720 06:25:36",1.2,0.452,8,NA,"Shrubs_Summer17_AMRC_2_Sep11",NA,"dead","14","14.8","see ek notes on paper data sheet for dead seedling data; photo timestamp - 3:24 pm (9/11/17)",66000,47500,24300,"4",39.2389159604994,-120.594784114349,"AMCRNE1.csv",3.2637657012294,0.296705972839036,0.684848278424068,3.01941960595019,2.47836753783195,1.04108754404023,1.01226376907446,39.2,45.9,48.5,39.2,6.82260024803252,51,48.5,45.9,"2016",2.6,45.9,2008,48.5,-2.87095367203906,256.904651573303,217.944947177034,155.884572681199
"241","PIPO","AMRC","AMRC-NE",48,40,"NE",1951,0,0,17,187,0.98,6.74,8,0.62,0.69,30,"","","","Data_Sheet_AMRC_NE_JUL_19_2016(1).xlsx",217,0.215,"0",2016-07-19,9999-09-09,"0","VF HH",10:40:00,01:00:00,"1","NA","ARPA",410,76.0975609756098,590,71.864406779661,810,68.8888888888889,0.215,0,"20160720 06:27:42",2.18,0.238,8,NA,"Shrubs_Summer17_AMRC_2_Sep11",NA,"dead","8.8000000000000007","8.9","see ek notes on paper data sheet for dead seedling data; photo timestamp - 3:07 pm (9/11/17)",55800,42400,31200,"4",39.2389052374052,-120.594805565967,"AMCRNE1.csv",3.2637657012294,0.296705972839036,0.684848091270768,3.01941960595019,2.47836753783195,1.04108764382202,1.01226386885625,18,24.7,30.7,18,13.2836740065105,30,30.7,24.7,"2016",6,24.7,2008,30.7,-1.41504377440588,236.220236220354,205.91260281974,176.635217326557
"242","ABCO","AMRC","AMRC-NE",32,29,"NE",1940,0,0,20,196,0.93,2.03,10,0.38,0.51,29,"same shrubs as 243","","full moon out for first half of light measurements, refer to picture","Data_Sheet_AMRC_NE_JUL_20_16",218,0.223,"0",2016-07-20,9999-09-09,"0","VF HH",01:00:00,01:00:00,"1","NA","ARPA",350,74.2857142857143,690,65.2173913043478,900,59.3333333333333,0.223,0,"20160720 06:32:48",2.17,0.249,8,NA,"Shrubs_Summer17_AMRC_2_Sep11",NA,"alive","6.2","6.4",NA,53400,45000,26000,"4",39.2386693293315,-120.594952152021,"AMCRNE1.csv",3.42084533390889,0.349065850398866,0.684843973898149,2.8623399732707,2.63544717051144,1.04313318253419,1.02884992931836,26,26.5,28.1,26,6.57464345232006,29,28.1,26.5,"2016",1.6,26.5,2008,28.1,-2.80714110374644,231.084400165827,212.132034355964,161.245154965971
"243","ABCO","AMRC","AMRC-NE",28,26,"NE",1940,0,0,20,196,1.13,3.15,6,0.38,0.97,20,"same shrubs as 242","","full moon out for first half of light measurements, refer to picture","Data_Sheet_AMRC_NE_JUL_20_16",219,0.28,"0",2016-07-20,9999-09-09,"0","VF HH",01:00:00,01:00:00,"1","NA","ARPA",350,74.2857142857143,690,65.2173913043478,900,59.3333333333333,0.28,0,"20160720 06:34:54",1.9,0.301,8,NA,"Shrubs_Summer17_AMRC_2_Sep11",NA,"alive","7.2","8.6",NA,53400,45000,26000,"4",39.2386693293315,-120.594952152021,"AMCRNE1.csv",3.42084533390889,0.349065850398866,0.684843973898149,2.8623399732707,2.63544717051144,1.04313318253419,1.02884992931836,17.4,19.2,24.2,17.4,7.16313237319697,20,24.2,19.2,"2016",5,19.2,2008,24.2,-1.34547236659964,231.084400165827,212.132034355964,161.245154965971
"244","PIPO","AMRC","AMRC-NE",22,20,"NE",1940,0,0,20,196,0.89,1.28,6,0.62,0.67,16,"","","full moon out for first half of light measurements, refer to picture","Data_Sheet_AMRC_NE_JUL_20_16",220,0.481,"0",2016-07-20,9999-09-09,"0","VF HH",01:00:00,01:00:00,"1","NA","ARPA",160,79.375,460,71.5217391304348,720,69.3055555555556,0.481,0,"20160720 06:37:30",0.95,0.539,8,NA,"Shrubs_Summer17_AMRC_2_Sep11",NA,"alive","7.2","6.5",NA,49900,32900,12700,"4",39.2386693293315,-120.594952152021,"AMCRNE1.csv",3.42084533390889,0.349065850398866,0.684843973898149,2.8623399732707,2.63544717051144,1.04313318253419,1.02884992931836,11.8,12.8,16,11.8,6.55699416156176,16,16,12.8,"2016",3.2,12.8,2008,16,-1.38629436111989,223.383079036887,181.383571472171,112.694276695846
"245","ABCO","AMRC","AMRC-NE",45,45,"NE",1940,0,0,16,202,0.7,9.35,1,0.4,0.51,30,"","","full moon out for first half of light measurements, refer to picture","Data_Sheet_AMRC_NE_JUL_20_16",221,0.086,"0",2016-07-20,9999-09-09,"0","VF HH",01:00:00,01:00:00,"1","NA","CECO",400,53.75,730,52.7397260273973,1020,54.0196078431373,0.086,0,"20160720 06:40:41",3.57,0.096,8,NA,"Shrubs_Summer17_AMRC_2_Sep11",NA,"alive","6.6","6.7",NA,55100,38500,21500,"4",39.2386536452354,-120.595074286516,"AMCRNE1.csv",3.52556508902855,0.279252680319093,0.684843700159032,2.75762021815104,2.7401669256311,1.02957713173417,1.02868977831056,24.7,34,41.9,24.7,10.4208388994799,30,41.9,34,"2016",7.9,34,2008,41.9,-1.45949776514319,234.73389188611,196.214168703486,146.628782986152
"246","ABCO","AMRC","AMRC-NE",65,65,"NE",1940,0,0,18,192,1.51,9.73,2,0.5,0.73,46,"same shrubs as 247","","full moon out for first half of light measurements, refer to picture","Data_Sheet_AMRC_NE_JUL_20_16",223,0.313,"0",2016-07-20,9999-09-09,"0","VF HH",01:00:00,01:00:00,"1","NA","CECO",400,40,800,40.125,1190,45.0420168067227,0.313,0,"20160720 06:46:42",1.57,0.354,8,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep11",NA,"DONE","14.1","15.1",NA,53600,32100,16000,"4",39.2386614872834,-120.595013219268,NA,3.35103216382911,0.314159265358979,0.684843837028591,2.93215314335047,2.56563400043166,1.04156044037438,1.0207858675683,40.4,50.4,60,40.4,10.6205047833488,46,60,50.4,"2016",9.6,50.4,2008,60,-1.65822807660353,231.516738055805,179.164728671689,126.491106406735
"247","ABCO","AMRC","AMRC-NE",34,35.8,"NE",1940,0,0,18,192,0.94,2.11,3,0.49,0.74,25,"same shrubs as 246","","full moon out for first half of light measurements, refer to picture","Data_Sheet_AMRC_NE_JUL_20_16",224,0.067,"0",2016-07-20,9999-09-09,"0","VF HH",01:00:00,01:00:00,"1","NA","CECO",400,40,800,40.125,1190,45.0420168067227,0.067,0,"20160720 06:49:35",4.08,0.078,8,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep11",NA,"DONE","7.4","6.8",NA,53600,32100,16000,"4",39.2386614872834,-120.595013219268,NA,3.35103216382911,0.314159265358979,0.684843837028591,2.93215314335047,2.56563400043166,1.04156044037438,1.0207858675683,30,32.6,35.4,30,6.61667837523984,25,35.4,32.6,"2016",2.8,32.6,2008,35.4,-2.4546928711915,231.516738055805,179.164728671689,126.491106406735
"248","ABCO","AMRC","AMRC-NE",37,36,"NE",1940,0,0,18,202,0.68,2.63,5,0.3,0.38,30,"same shrubs as 249","","full moon out for first half of light measurements, refer to picture","Data_Sheet_AMRC_NE_JUL_20_16",225,0.114,"0",2016-07-20,9999-09-09,"0","VF HH",01:00:00,01:00:00,"1","NA","CECO",370,52.972972972973,690,49.4202898550725,1080,48.2407407407407,0.114,0,"20160720 06:54:34",3.21,0.134,8,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep11",NA,"DONE","5.2","4.4000000000000004",NA,52100,34100,19600,"4",39.2386614872834,-120.595013219268,NA,3.52556508902855,0.314159265358979,0.684843837028591,2.75762021815104,2.7401669256311,1.033969584489,1.0329747727114,25.3,28.2,32.6,25.3,6.88990537421841,30,32.6,28.2,"2016",4.4,28.2,2008,32.6,-1.85771743701985,228.254244210267,184.661853126194,140
"249","ABCO","AMRC","AMRC-NE",45,43,"NE",1940,0,0,18,202,0.94,4.49,15,0.37,0.52,29,"same shrubs as 248","","full moon out for first half of light measurements, refer to picture","Data_Sheet_AMRC_NE_JUL_20_16",226,0.146,"0",2016-07-20,9999-09-09,"0","VF HH",01:00:00,01:00:00,"1","NA","CECO",370,52.972972972973,690,49.4202898550725,1080,48.2407407407407,0.146,0,"20160720 06:56:42",2.73,0.169,8,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep11",NA,"DONE","5.8","6.5",NA,52100,34100,19600,"4",39.2386614872834,-120.595013219268,NA,3.52556508902855,0.314159265358979,0.684843837028591,2.75762021815104,2.7401669256311,1.033969584489,1.0329747727114,27.6,31.8,37.9,27.6,7.86721733210328,29,37.9,31.8,"2016",6.1,31.8,2008,37.9,-1.65117751860687,228.254244210267,184.661853126194,140
"250","ABCO","AMRC","AMRC-3",38,41,"3",1685,0,0,4,14,1.2,1.45,9,0.4,0.54,24,"","","","Data_Sheet_AMRC_3_JUL_20_2016(1).xlsx",227,0.496,"0",2016-07-20,9999-09-09,"0","VF HH",10:35:00,01:00:00,"1","NA","ARPA",380,82.6315789473684,640,78.28125,740,73.6486486486486,0.496,0,"20160721 05:26:16",0.9,0.556,8,NA,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","12.5","12","basal diameters measured above wound at base",54500,50100,31400,"3",39.219178,-120.635357,NA,0.244346095279206,0.0698131700797732,0.684503786025725,0.244346095279206,0.541052068118242,0.922190606164266,0.925994280267527,21.8,23.2,30.8,21.8,6.26989026115166,24,30.8,23.2,"2016",7.6,23.2,2008,30.8,-1.11600403137998,233.452350598575,223.830292855994,177.200451466693
"251","PIPO","AMRC","AMRC-3",28,25,"3",1684,0,0,2,14,0.63,2.8,15,0.55,0.61,20,"","","","Data_Sheet_AMRC_3_JUL_20_2016(1).xlsx",228,0.407,"0",2016-07-20,9999-09-09,"0","VF HH",10:35:00,01:00:00,"1","NA","CECO",270,60.3703703703704,520,63.0769230769231,600,56.8333333333333,0.407,0,"20160721 05:29:51",1.48,0.383,8,NA,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","5","5",NA,34100,32800,16300,"3",39.2192798087205,-120.635479362423,"AMR - Aerial - 3.csv",0.244346095279206,0.0349065850398866,0.684505562923105,0.244346095279206,0.541052068118242,0.943954997960077,0.945857994265639,8.7,12.5,17.7,8.7,8.46883849326346,20,17.7,12.5,"2016",5.2,12.5,2008,17.7,-0.877070018720874,184.661853126194,181.107702762748,127.671453348037
"252","ABCO","AMRC","AMRC-3",29,35,"3",1684,0,0,2,14,1.17,0.98,11,0.46,0.55,25,"","","","Data_Sheet_AMRC_3_JUL_20_2016(1).xlsx",229,0.353,"0",2016-07-20,9999-09-09,"0","VF HH",10:35:00,01:00:00,"1","NA","ARPA",240,89.5833333333333,480,72.0833333333333,640,58.4375,0.353,0,"20160721 05:31:33",1.57,0.374,8,NA,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","9.9","9.6999999999999993",NA,37400,34600,21500,"3",39.2192798087205,-120.635479362423,"AMR - Aerial - 3.csv",0.244346095279206,0.0349065850398866,0.684505562923105,0.244346095279206,0.541052068118242,0.943954997960077,0.945857994265639,25.5,26.7,30.1,25.5,6.02293508899795,25,30.1,26.7,"2016",3.4,26.7,2008,30.1,-2.06088813378409,193.390796058137,186.010752377383,146.628782986152
"253","ABCO","AMRC","AMRC-3",56,62,"3",1681,0,0,6,324,1.25,14.19,5,0.76,0.93,29,"same shrubs as 254","","","Data_Sheet_AMRC_3_JUL_20_2016(1).xlsx",230,0.371,"0",2016-07-20,9999-09-09,"0","VF HH",10:35:00,01:00:00,"1","NA","CECO",250,76.8,450,79.7777777777778,790,68.7341772151899,0.371,0,"20160721 05:35:34",1.4,0.391,8,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep12_1234",NA,"DONE","12.6","15.7",NA,54300,35900,19200,"3",39.219158,-120.636404,NA,5.65486677646163,0.10471975511966,0.684503436959874,0.628318530717959,1.41371669411541,0.907840613761407,0.940719496153705,29.9,44.9,57.5,29.9,12.9639517361266,29,57.5,44.9,"2016",12.6,44.9,2008,57.5,-1.27074098079078,233.023603954621,189.472953214964,138.56406460551
"254","ABCO","AMRC","AMRC-3",62,72,"3",1681,0,0,6,324,1.7,16.75,3,0.76,1.24,41,"same shrubs as 253","","","Data_Sheet_AMRC_3_JUL_20_2016(1).xlsx",231,0.369,"0",2016-07-20,9999-09-09,"0","VF HH",10:35:00,01:00:00,"1","NA","CECO",250,76.8,450,79.7777777777778,790,68.7341772151899,0.369,0,"20160721 05:38:26",1.43,0.385,8,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep12_1234",NA,"DONE","20.5","22.2",NA,54300,35900,19200,"3",39.219158,-120.636404,NA,5.65486677646163,0.10471975511966,0.684503436959874,0.628318530717959,1.41371669411541,0.907840613761407,0.940719496153705,39,56.6,61.8,39,14.3090692695595,41,61.8,56.6,"2016",5.2,56.6,2008,61.8,-2.38735035962176,233.023603954621,189.472953214964,138.56406460551
"255","ABCO","AMRC","AMRC-3",38,40,"3",1680.5,0,0,7,336,1.24,1.37,4,0.41,0.6,29,"","","","Data_Sheet_AMRC_3_JUL_21_2016.xlsx",232,0.098,"0",2016-07-21,9999-09-09,"0","VF HH",06:25:00,01:00:00,"1","NA","CECO",380,83.4210526315789,660,88.4848484848485,890,84.4943820224719,0.098,0,"20160721 05:40:43",3.34,0.116,8,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep12_1234",NA,"DONE","11.9","11.7",NA,75200,58400,31700,"3",39.2192023821661,-120.636451649187,NA,5.86430628670095,0.122173047639603,0.684504211574802,0.418879020478639,1.20427718387609,0.891552273214073,0.924163968275702,27.7,29.5,34.8,27.7,6.36872157952738,29,34.8,29.5,"2016",5.3,29.5,2008,34.8,-1.7166834427877,274.226184016042,241.660919471891,178.044938147649
"256","ABCO","AMRC","AMRC-3",48,55,"3",1680,0,0,5,342,1.32,5.09,5,0.62,0.8,29,"","","","Data_Sheet_AMRC_3_JUL_20_2016(1).xlsx",233,0.13,"0",2016-07-20,9999-09-09,"0","VF HH",10:35:00,01:00:00,"1","NA","CECO",360,84.7222222222222,580,79.4827586206897,710,77.0422535211268,0.13,0,"20160721 05:44:32",3.02,0.132,8,NA,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","13.6","14",NA,54700,46100,30500,"3",39.2192467643323,-120.636499298375,"AMR - Aerial - 3.csv",5.96902604182061,0.0872664625997165,0.684504986189731,0.314159265358979,1.09955742875643,0.911847406988332,0.932728687080478,28.6,34.3,48,28.6,8.18247925400163,29,48,34.3,"2016",13.7,34.3,2008,48,-0.917749521337815,233.88031127053,214.709105535839,174.64249196573
"257","ABCO","AMRC","AMRC-3",34,39,"3",1680,0,0,5,342,1.21,3.58,7,0.68,0.84,23,"","","","Data_Sheet_AMRC_3_JUL_20_2016(1).xlsx",234,0.328,"0",2016-07-20,9999-09-09,"0","VF HH",10:35:00,01:00:00,"1","NA","CECO",420,79.7619047619048,660,79.3939393939394,780,73.2051282051282,0.328,0,"20160721 05:46:58",1.53,0.359,8,NA,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","11.7","11.6",NA,57100,52400,33500,"3",39.2192467643323,-120.636499298375,"AMR - Aerial - 3.csv",5.96902604182061,0.0872664625997165,0.684504986189731,0.314159265358979,1.09955742875643,0.911847406988332,0.932728687080478,20.9,25.5,32.8,20.9,7.38907008389079,23,32.8,25.5,"2016",7.3,25.5,2008,32.8,-1.25080410401003,238.95606290697,228.910462845192,183.030052177231
"258","ABCO","AMRC","AMRC-3",56,62,"3",1682,0,0,4,341,1.65,13.05,1,0.7,0.98,27,"","","","Data_Sheet_AMRC_3_JUL_21_2016.xlsx",235,0.302,"0",2016-07-21,9999-09-09,"0","VF HH",06:25:00,01:00:00,"1","NA","CECO",260,66.1538461538462,580,62.0689655172414,880,65,0.302,0,"20160721 05:49:45",1.78,0.306,8,NA,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","19.100000000000001","17.5",NA,57200,36000,17200,"3",39.2190582113355,-120.636429322819,"AMR - Aerial - 3.csv",5.95157274930066,0.0698131700797732,0.684501695319122,0.331612557878923,1.11701072127637,0.923024766556464,0.940076392014125,29.5,42.4,58,29.5,12.5058203258152,27,58,42.4,"2016",15.6,42.4,2008,58,-0.999877447982421,239.165214862028,189.736659610103,131.14877048604
"259","PIPO","AMRC","AMRC-3",38,59,"3",1683,0,0,4,340,1.05,8.78,2,0.78,0.75,17,"diameters double checked. forked at 2016 node","","","Data_Sheet_AMRC_3_JUL_21_2016.xlsx",236,0.19,"0",2016-07-21,9999-09-09,"0","VF HH",06:25:00,01:00:00,"1","NA","CECO",290,67.5862068965517,560,47.6785714285714,830,43.9759036144578,0.19,0,"20160721 05:53:25",2.41,0.201,8,NA,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","10.4","9.9","leader died in 2015, so no 2015 growth measurement taken",36500,26700,19600,"3",39.2189894708273,-120.636374617976,"AMR - Aerial - 3.csv",5.93411945678072,0.0698131700797732,0.684500495570925,0.349065850398866,1.13446401379631,0.923221274574823,0.940606669438963,NA,25.5,38.8,17,16.131302829017,17,38.8,25.5,"2016",13.3,25.5,2008,38.8,-0.650914416936672,191.049731745428,163.401346383682,140
"260","PIPO","AMRC","AMRC-3",25,29,"3",1683,0,0,2,346,0.82,2.77,20,0.53,0.67,15,"","","","Data_Sheet_AMRC_3_JUL_21_2016.xlsx",237,0.52,"0",2016-07-21,9999-09-09,"0","VF HH",06:25:00,01:00:00,"1","NA","ARPA",210,54.2857142857143,550,51.0909090909091,780,53.0769230769231,0.52,0,"20160721 05:56:24",0.85,0.589,8,NA,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","7.6","7.7",NA,41400,28100,11400,"3",39.2189275955386,-120.636169852079,"AMR - Aerial - 3.csv",6.03883921190038,0.0349065850398866,0.684499415643411,0.244346095279206,1.02974425867665,0.943958169197916,0.951616311916986,16.3,18.9,24.4,16.3,8.57197096485432,15,24.4,18.9,"2016",5.5,18.9,2008,24.4,-1.23441382982717,203.469899493758,167.630546142402,106.770782520313
"262","PIPO","AMRC","AMRC-3",65,67,"3",1681,0,0,3,350,1.72,10.9,24,1.16,1.21,40,"","","","Data_Sheet_AMRC_3_JUL_21_2016.xlsx",239,0.57,"0",2016-07-21,9999-09-09,"0","VF HH",06:25:00,01:00:00,"1","NA","CECO",340,54.1176470588235,630,53.1746031746032,940,54.6808510638298,0.57,0,"20160721 06:02:02",0.7,0.629,8,NA,"Shrubs_Summer17_AMRC_KindleFire_Sep12_1234",NA,"DONE","13.9","13.8",NA,51400,33500,18400,"3",39.219085,-120.636132,NA,6.10865238198015,0.0523598775598299,0.68450216286952,0.174532925199434,0.959931088596882,0.932798516042299,0.943172208824052,36.4,48.6,63.4,36.4,18.7978225548115,40,63.4,48.6,"2016",14.8,48.6,2008,63.4,-1.18899635013638,226.715680975093,183.030052177231,135.646599662505
"263","ABCO","AMRC","AMRC-3",79,91,"3",1682,0,0,3,347,1.84,11.29,1,0.86,1.21,45,"CECO above as well, ht 92","","","Data_Sheet_AMRC_3_JUL_21_2016.xlsx",241,0.198,"0",2016-07-21,9999-09-09,"0","VF HH",06:25:00,01:00:00,"1","NA","CECO",460,75.8695652173913,730,75.6164383561644,1020,70.3921568627451,0.198,0,"20160721 06:06:50",2.35,0.221,8,NA,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","20.7","21.5",NA,71800,55200,34900,"3",39.219089,-120.635996,"AMR - Aerial - 3.csv",6.05629250442032,0.0523598775598299,0.68450223268269,0.226892802759263,1.01229096615671,0.933061780271704,0.944273465458923,45.3,58.2,77.4,45.3,11.58105202158,45,77.4,58.2,"2016",19.2,58.2,2008,77.4,-1.10897507570366,267.955220139485,234.946802489415,186.815416922694
"264","ABCO","AMRC","AMRC-3",51,63,"3",1684,0,0,3,347,1.6,3.27,2,0.61,0.86,30,"","","","Data_Sheet_AMRC_3_JUL_21_2016.xlsx",242,0.227,"0",2016-07-21,9999-09-09,"0","VF HH",06:25:00,01:00:00,"1","NA","ARPA",310,69.0322580645161,620,76.1290322580645,970,75.979381443299,0.227,0,"20160721 06:09:58",2.21,0.257,8,NA,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","12.4","12.6",NA,73700,47200,21400,"3",39.2190370672033,-120.635555554385,"AMR - Aerial - 3.csv",6.05629250442032,0.0523598775598299,0.684501326284397,0.226892802759263,1.01229096615671,0.933062249908319,0.944273935095538,33.4,37.4,52.6,33.4,7.36705099887214,30,52.6,37.4,"2016",15.2,37.4,2008,52.6,-0.900375276568256,271.477439209965,217.255609824004,146.287388383278
"265","ABCO","AMRC","AMRC-3",26,30,"3",1684,0,0,3,347,0.89,1.47,2,0.47,0.54,18,"","","","Data_Sheet_AMRC_3_JUL_21_2016.xlsx",243,0.134,"0",2016-07-21,9999-09-09,"0","VF HH",06:25:00,01:00:00,"1","NA","CECO",500,76.8,830,75.3012048192771,1110,77.1171171171171,0.134,0,"20160721 06:12:08",2.84,0.15,8,NA,"Shrubs_Summer17_AMRC_2_Sep12",NA,"done","4.7","4.8",NA,85600,62500,38400,"3",39.2190370672033,-120.635555554385,"AMR - Aerial - 3.csv",6.05629250442032,0.0523598775598299,0.684501326284397,0.226892802759263,1.01229096615671,0.933062249908319,0.944273935095538,21.7,22.9,27.8,21.7,6.4212652331771,18,27.8,22.9,"2016",4.9,22.9,2008,27.8,-1.54190170544361,292.574776766556,250,195.959179422654
"153","PIPO","FRDS","FRDS-SE",57,52,"SE",1316,738851,4298772,20,253,1.15,9.21,15,NA,NA,NA,"","","","Data_Sheet_FRDS_SE_JUL_1",161,0.414,"0",2016-07-01,9999-09-09,"0","CT vf",08:09:00,01:00:00,"0","NA","CHFO",280,24.6428571428571,530,30.9433962264151,890,36.9662921348315,0.414,0,"20160708 06:10:20",1.25,0.436,12,NA,"Shrubs_Summer17_Sep1_iPad","Freds Aerial SE","DONE","15","14","unsure",32900,16400,6900,"2",38.776692488508,-120.291757786308,"FredsMidSE.csv",4.41568300754565,0.349065850398866,0.676780956957818,1.86750229963393,2.65290046303138,0.937137535878182,1.0344961615324,28.4,34.3,45.6,28.4,13.854828702205,NA,45.6,34.3,"2016",11.3,34.3,2004,45.6,-1.1103426284536,181.383571472171,128.062484748657,83.0662386291807
"194","PIPO","FRDS","FRDS-SE",67,76,"SE",1366,0,0,19,220,2.63,7.42,30,1.45,1.61,40,"PIPO with none above","","","Data_Sheet_FRDS_SE_JUL_8_2016",163,0.733,"0",2016-07-08,9999-09-09,"0","vf hh",07:33:00,01:00:00,"0","NA","CHFO",140,30,460,56.304347826087,750,88.6666666666667,0.733,0,"20160708 06:18:21",0.37,0.791,12,NA,"Shrubs_Summer17_Sep1_iPad","Freds Aerial SE","DONE","30.6","30.8",NA,66500,25900,4200,"2",38.7767738003358,-120.292009712685,"FredsMidSE.csv",3.83972435438753,0.331612557878923,0.676782376116934,2.44346095279206,3.05432619099008,1.01483822065482,1.05095428484682,39.9,48.7,65.3,39.9,12.589444132231,40,65.3,48.7,"2016",16.6,48.7,2004,65.3,-1.07627633472605,257.875939164553,160.934769394311,64.8074069840786
"196","PIPO","FRDS","FRDS-SE",60,71,"SE",1366,0,0,15,220,1.72,18.03,20,1.4,1.66,20,"PIPO with none above","","","Data_Sheet_FRDS_SE_JUL_8_2016",168,0.786,"0",2016-07-08,9999-09-09,"0","vf hh",07:33:00,01:00:00,"0","NA","CHFO",150,28,330,27.8787878787879,470,29.1489361702128,0.786,0,"20160708 07:15:43",0.22,0.864,12,NA,"Shrubs_Summer17_Sep1_iPad","Freds Aerial SE","unsure","15.9","16.8","unsure if this is really 196",13700,9200,4200,"2",38.7766774035566,-120.291977135412,"FredsMidSE.csv",3.83972435438753,0.261799387799149,0.676780693675749,2.44346095279206,3.05432619099008,1.01124145861689,1.03995288238197,40.6,48.8,66.1,40.6,25.9346206844382,20,66.1,48.8,"2016",17.3,48.8,2004,66.1,-1.03702381135537,117.046999107196,95.9166304662544,64.8074069840786
"197","PIPO","FRDS","FRDS-SE",158,211,"SE",1366,0,0,18,185,6.55,31.1,50,1.97,2.46,89,"PIPO. none above","","","Data_Sheet_FRDS_SE_JUL_8_2016",0,0,"0",2016-07-08,9999-09-09,"0","vf hh",07:33:00,01:00:00,"0","NA","CHFO",220,42.2727272727273,370,58.3783783783784,520,55.3846153846154,0,0,NA,NA,NA,12,NA,"Shrubs_Summer17_Sep1_iPad","Freds Aerial SE","DONE","3.22 in","3.53 in",NA,28800,21600,9300,"2",38.7788927168218,-120.291151111579,"FredsMidSE.csv",3.22885911618951,0.314159265358979,0.676819358186189,3.05432619099008,2.44346095279206,1.04850753858264,1.01422753468032,110.8,132.5,158,110.8,42.3739663524259,89,158,132.5,"2016",25.5,132.5,2004,158,-1.6479041932619,169.705627484771,146.969384566991,96.4365076099295
