"COMP","DATE","TIME","SEEDLING","SPECIES","HEIGHT","dia/ht","DEAD_ALIVE","BAS_DIA_1_mm","BAS_DIA_2_mm","LAST_YR_GR_cm","MINUS_1_GR_cm","MINUS_2_GR_cm","PERC_NEEDLES","NEEDLE_COLOR","BLACK DOTS","BARK","BUDS","Growing?","SUPPRESSED","NOTES","got it","MECH_DAMAGE","PATH_DAMAGE","Practice","Tops cut?","photo checked in lab?","thrown_out","Notes","Cut_at_bottom","DEAD","BAS_DIA_AVE","PAIR","exclude_reason","mateless","ht1","ht2","ht3","ht4","gr1","gr2","gr3","death_year","gr_rel_ave","log10_gr_rel_ave","log_gr_rel_ave"
180,2017-09-07,"0.59583333333333333","217","ABCO",51,0.219607843137255,"DEAD",11.3,11.2,4.7,11.3,8.9,"10","gray/red","no","intact","inact","no","yes",NA,NA,NA,"0",NA,"1","1","0","cookie is wrong size for drill bits we have now so I put it in a manila envelope and back into a box (Box 3)",NA,"1",11.25,"217",NA,0,51,46.3,35,26.1,0.101511879049676,0.322857142857143,0.340996168582375,2015,0.101511879049676,-0.993483133082235,-2.28757945237617
180,2017-09-07,"0.59513888888888888","218","ABCO",31,0.174193548387097,"DEAD",5.4,5.4,2.3,4.1,4.3,"95","red","no","intact","partial","no","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",5.4,"218",NA,0,31,28.7,24.6,20.3,0.0801393728222997,0.166666666666667,0.211822660098522,2016,0.123403019744483,-0.908674212731306,-2.09229969662321
180,2017-09-07,"0.61597222222222225","219","ABCO",48,0.15,"DEAD",7.7,7.2,6.7,5.8,4.5,"95","red","no","intact","intact","no","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",7.45,"219",NA,0,48,41.3,35.5,31,0.162227602905569,0.163380281690141,0.145161290322581,2016,0.162803942297855,-0.788335082877562,-1.8152086101181
180,2017-09-07,"0.62569444444444444","220","ABCO",35,0.18,"DEAD",6.1,6.3,4.7,7.1,7.9,"95","red","no","intact","intact","no","yes",NA,NA,0,"0",NA,"1","1","0",NA,NA,"1",6.2,"220",NA,0,35,30.3,23.2,15.3,0.155115511551155,0.306034482758621,0.516339869281046,2016,0.230574997154888,-0.637187788049036,-1.46717910219956
180,2017-09-07,"0.63055555555555554","221","ABCO",18,0.155555555555556,"DEAD",2.8,2.8,0.4,1.3,3.6,"95","red","no","intact","intact","unknown","yes",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",2.8,"221",NA,0,18,17.6,16.3,12.7,0.0227272727272726,0.0797546012269939,0.283464566929134,2016,0.0512409369771333,-1.29038293746993,-2.97121651607213
180,2017-09-07,"0.63541666666666663","222","ABCO",19,0.2,"DEAD",3.8,3.8,0.3,4.2,3.9,"99","red","no","intact","intact","yes","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",3.8,"222",NA,0,19,18.7,14.5,10.6,0.0160427807486631,0.289655172413793,0.367924528301887,2017,0.224540827154781,-0.648704681850126,-1.49369773018354
180,2017-09-07,"0.65555555555555556","223","ABCO",55,0.161818181818182,"DEAD",8.5,8.9,1.7,8.6,9.8,"99","red","no","intact","intact","yes","yes","some pitch on bole",NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",8.7,"223",NA,0,55,53.3,44.7,34.9,0.0318949343339588,0.192393736017897,0.280802292263611,2017,0.168363654205156,-0.773751656790062,-1.78162903060424
180,2017-09-07,"0.66111111111111109","224","ABCO",22,0.359090909090909,"DEAD",7.7,7.9,0.2,1.5,1.4,"99","red","no","intact","intact","yes","yes",NA,NA,NA,"0",NA,NA,"1","0",NA,NA,"1",7.8,"224",NA,0,22,21.8,20.3,18.9,0.00917431192660547,0.0738916256157635,0.074074074074074,2016,0.0415329687711845,-1.38160702446773,-3.18126773891524
180,2017-09-07,"0.66666666666666663","225","ABCO",31,0.270967741935484,"DEAD",8.5,8.4,0.2,0.8,3.5,"70","red","no","intact","intact","yes","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",8.45,"225",NA,0,31,30.8,30,26.5,0.00649350649350647,0.0266666666666667,0.132075471698113,2016,0.0165800865800866,-1.78041320592352,-4.09955290732924
180,2017-09-07,"0.67708333333333337","226","ABCO",20,0.225,"DEAD",4.2,4.5,1.6,1.4,9.7,"90","red","partial","intact","intact","no","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",4.35,"226",NA,0,20,18.4,17,7.3,0.0869565217391305,0.0823529411764705,1.32876712328767,2016,0.0846547314578005,-1.07234876362015,-2.46917427760235
180,2017-09-07,"0.69513888888888886","227","ABCO",35,0.108571428571429,"DEAD",3.8,3.8,1.6,1.6,4.3,"95","red","no","intact","not intact","no","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",3.8,"227",NA,0,35,33.4,31.8,27.5,0.0479041916167665,0.0503144654088051,0.156363636363636,2016,0.0491093285127858,-1.30883600407213,-3.01370627215039
180,2017-09-07,"0.6958333333333333","228","ABCO",47,0.217021276595745,"DEAD",9.9,10.2,5.6,7.5,8.3,"2","gray","yes","cracking","partial","no","yes",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,"1",10.05,"228",NA,0,47,41.4,33.9,25.6,0.135265700483092,0.221238938053097,0.32421875,2015,0.135265700483092,-0.868812314114698,-2.00051428309016
180,2017-09-07,"0.69652777777777775","229","ABCO",65,0.207692307692308,"DEAD",13.7,13.5,5.9,8.2,8,"5","gray","yes","cracking","intact","no","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",13.6,"229",NA,0,65,59.1,50.9,42.9,0.0998307952622673,0.161100196463654,0.186480186480186,2015,0.0998307952622673,-1.00073546923911,-2.30427857350038
180,2017-09-07,"0.69652777777777775","230","ABCO",56,0.169642857142857,"DEAD",9.7,9.5,7.8,8.5,7.7,"90","red","no","intact","intact","no","yes",NA,NA,NA,"0",NA,NA,"1","0",NA,NA,"1",9.6,"230",NA,0,56,48.2,39.7,32,0.161825726141079,0.214105793450882,0.240625,2016,0.18796575979598,-0.725921255449017,-1.67149546148443
180,2017-09-07,"0.71180555555555547","231","ABCO",38,0.260526315789474,"DEAD",9.3,9.9,2.9,3.5,5.4,"40","red/gray","partial","lightly cracking over 14 cm","intact","no","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",9.6,"231",NA,0,38,35.1,31.6,26.2,0.0826210826210826,0.110759493670886,0.206106870229008,2015,0.0826210826210826,-1.08290911856687,-2.49349039347939
180,2017-09-07,"0.71250000000000002","232","ABCO",48,0.158333333333333,"DEAD",7.9,7.6,0,11.4,8.2,"99","red","no","intact","intact","no","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",7.75,"232",NA,0,48,48,36.6,28.4,0,0.311475409836066,0.288732394366197,2017,0.200069268067421,-0.698819616679907,-1.60909163205897
180,2017-09-07,"0.72638888888888886","233","ABCO",22,0.163636363636364,"DEAD",3.4,3.6,0.9,5.2,2.7,"99","red","no","intact","not formed","yes","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",3.5,"233",NA,0,22,21.1,15.9,13.2,0.0426540284360189,0.327044025157233,0.204545454545454,2017,0.191414502712902,-0.718025160553032,-1.65331403108407
180,2017-09-07,"0.71458333333333324","234","ABCO",53,0.154716981132075,"DEAD",8.5,8.2,9.4,9.3,5.7,"99","red","no","lightly cracking over 7 cm","intact","no","yes",NA,NA,NA,"0",NA,"1","1","0",NA,NA,"1",8.35,"234",NA,0,53,43.6,34.3,28.6,0.215596330275229,0.271137026239067,0.199300699300699,2016,0.243366678257148,-0.613738885595343,-1.41318600896262
180,2017-09-07,"0.71458333333333324","235","ABCO",37,0.124324324324324,"DEAD",4,4.6,5,8.6,2.2,"90","red","no","intact","intact","no","yes","leader died in 2014",NA,NA,"0",NA,"1","1","0",NA,NA,"1",4.3,"235",NA,0,37,32,23.4,21.2,0.15625,0.367521367521368,0.10377358490566,2016,0.261885683760684,-0.581888242062265,-1.33984719196108
180,2017-08-23,NA,"100B","ABCO",23,0.0956521739130435,"ALIVE",2.2,2.2,2.8,4.2,5.3,"NA","NA","NA","NA","NA","NA","yes",NA,"y",NA,NA,NA,"1","NA","0",NA,NA,"0",2.2,"100",NA,0,23,20.2,16,10.7,0.138613861386139,0.2625,0.495327102803738,2017,0.298813654729959,-0.524599560677332,-1.20793512820685
180,2017-08-17,NA,"101B","ABCO",52,0.151923076923077,"ALIVE",8,7.9,8.7,9.2,2.3,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,NA,"NA","0",NA,NA,"0",7.95,"101",NA,0,52,43.3,34.1,31.8,0.200923787528868,0.269794721407625,0.0723270440251573,2017,0.18101518432055,-0.742284993141684,-1.70917435996123
180,2017-08-23,NA,"102B","ABCO",32,0.128125,"ALIVE",4.1,4.1,6.9,6.3,6,"NA","NA","NA","NA","NA","NA","yes",NA,"y",NA,NA,NA,"1","NA","0",NA,NA,"0",4.1,"102",NA,0,32,25.1,18.8,12.8,0.274900398406374,0.335106382978723,0.46875,2016,0.401928191489362,-0.395851531058833,-0.911481834454938
180,2017-08-16,NA,"106B","PIPO",56,0.139285714285714,"ALIVE",7.8,7.8,5.8,7.8,7.5,"NA","NA","NA","NA","NA","NA","YES","some data in Diana Wahl notebook","1",NA,NA,NA,NA,"NA","0",NA,NA,"0",7.8,"106",NA,0,56,50.2,42.4,34.9,0.115537848605578,0.183962264150943,0.214899713467049,2015,0.214899713467049,-0.66776416356748,-1.53758380866612
180,2017-08-16,NA,"107B","PIPO",46,0.134782608695652,"ALIVE",6.3,6.2,9.7,7.6,9.5,"NA","NA","NA","NA","NA","NA","YES","some data in Diana Wahl notebook","1",NA,NA,NA,NA,"NA","0",NA,NA,"0",6.25,"107",NA,0,46,36.3,28.7,19.2,0.267217630853995,0.264808362369338,0.494791666666667,2015,0.494791666666667,-0.305577623414702,-0.70361848042724
180,2017-08-16,NA,"109B","PIPO",26,0.173076923076923,"ALIVE",4.2,4.5,5,5.7,4.5,"NA","NA","NA","NA","NA","NA","YES","some data in Diana Wahl notebook","1",NA,NA,NA,NA,"NA","0",NA,NA,"0",4.35,"109",NA,0,26,21,15.3,10.8,0.238095238095238,0.372549019607843,0.416666666666667,2016,0.394607843137255,-0.40383428705803,-0.929862809419699
180,2017-08-17,NA,"10B","PIPO",52,0.144230769230769,"ALIVE",7.6,7.5,8.3,8,8.4,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,NA,"NA","0",NA,NA,"0",7.55,"10",NA,0,52,43.7,35.7,27.3,0.189931350114416,0.224089635854342,0.307692307692308,2016,0.265890971773325,-0.575296408721807,-1.32466893477584
180,2017-08-16,NA,"110B","PIPO",30,0.163333333333333,"ALIVE",4.6,4.9,5.9,4.9,4.1,"NA","NA","NA","NA","NA","NA","YES","some data in Diana Wahl notebook","1",NA,NA,NA,NA,"NA","0",NA,NA,"0",4.75,"110",NA,0,30,24.1,19.2,15.1,0.244813278008299,0.255208333333333,0.271523178807947,2015,0.271523178807947,-0.566193090573434,-1.30370777011062
180,2017-08-23,NA,"111B","ABCO",34,0.279411764705882,"ALIVE",9.5,9.5,3.8,3.6,4.7,"NA","NA","NA","NA","NA","NA","no",NA,"y",NA,NA,NA,NA,"NA","0",NA,NA,"0",9.5,"111",NA,0,34,30.2,26.6,21.9,0.125827814569536,0.135338345864662,0.214611872146119,2016,0.17497510900539,-0.757023727259184,-1.74311154942979
180,2017-08-16,NA,"115B","PIPO",38,0.105263157894737,"ALIVE",4,4,2.3,5.7,7.8,"NA","NA","NA","NA","NA","NA","YES","some data in Diana Wahl notebook","1",NA,NA,NA,NA,"NA","0",NA,NA,"0",4,"115",NA,0,38,35.7,30,22.2,0.0644257703081232,0.19,0.351351351351351,2016,0.270675675675676,-0.5675507704374,-1.30683394352644
180,2017-08-16,NA,"117B","ABCO",82,0.15609756097561,"ALIVE",12,12.8,11.1,11.1,13.8,"NA","NA","NA","NA","NA","NA","YES","some data in Diana Wahl notebook","1",NA,NA,NA,"1","NA","0",NA,NA,"0",12.4,"117",NA,0,82,70.9,59.8,46,0.156558533145275,0.18561872909699,0.3,2016,0.242809364548495,-0.614734567624336,-1.41547865155994
180,2017-08-16,NA,"118B","PIPO",57,0.13859649122807,"ALIVE",7.7,7.9,12.3,4.5,9.4,"NA","NA","NA","NA","NA","NA","YES","some data in Diana Wahl notebook","1",NA,NA,NA,"1","NA","0",NA,NA,"0",7.8,"118",NA,0,57,44.7,40.2,30.8,0.275167785234899,0.111940298507463,0.305194805194805,2016,0.208567551851134,-0.680753256542938,-1.56749230052292
180,2017-08-17,NA,"11B","PIPO",60,0.111666666666667,"ALIVE",6.1,6.7,9.8,8.3,9.3,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,NA,"NA","0",NA,NA,"0",6.4,"11",NA,0,60,50.2,41.9,32.6,0.195219123505976,0.198090692124105,0.285276073619632,2016,0.241683382871868,-0.616753208819254,-1.42012674468346
180,2017-08-16,NA,"120B","ABCO",51,0.127450980392157,"ALIVE",6.3,6.5,0.3,7.6,5.9,"NA","NA","NA","NA","NA","NA","YES","some data in Diana Wahl notebook","1",NA,NA,NA,"1","NA","0",NA,NA,"0",6.4,"120",NA,0,51,50.7,43.1,37.2,0.00591715976331355,0.176334106728538,0.158602150537634,2015,0.158602150537634,-0.799690928239754,-1.84135641036743
180,2017-08-16,NA,"121B","PIPO",23,0.226086956521739,"ALIVE",5.2,5.2,3.5,1.4,3.8,"NA","NA","NA","NA","NA","NA","YES","some data in Diana Wahl notebook","1",NA,NA,NA,NA,"NA","0",NA,NA,"0",5.2,"121",NA,0,23,19.5,18.1,14.3,0.179487179487179,0.0773480662983425,0.265734265734266,2015,0.265734265734266,-0.575552440848252,-1.32525847053352
180,2017-08-16,NA,"122B","PIPO",47,0.146808510638298,"ALIVE",7,6.9,8.1,9,7.3,"NA","NA","NA","NA","NA","NA","YES","some data in Diana Wahl notebook","1",NA,NA,NA,"1","NA","0",NA,NA,"0",6.95,"122",NA,0,47,38.9,29.9,22.6,0.208226221079692,0.301003344481605,0.323008849557522,2016,0.312006097019564,-0.505836919199247,-1.16473254963422
180,2017-08-16,NA,"123B","PIPO",53,0.111320754716981,"ALIVE",6,5.9,7.7,7.4,5.9,"NA","NA","NA","NA","NA","NA","YES","some data in Diana Wahl notebook","1",NA,NA,NA,NA,"NA","0",NA,NA,"0",5.95,"123",NA,0,53,45.3,37.9,32,0.169977924944812,0.195250659630607,0.184375,2015,0.184375,-0.734297966677762,-1.69078355188805
180,2017-08-16,NA,"124B","PIPO",69,0.168115942028985,"ALIVE",11.5,11.6,1.6,3.1,6.8,"NA","NA","NA","NA","NA","NA","YES","some data in Diana Wahl notebook","1",NA,NA,NA,NA,"NA","0",NA,NA,"0",11.55,"124",NA,0,69,67.4,64.3,57.5,0.0237388724035607,0.0482115085536546,0.118260869565217,2015,0.118260869565217,-0.927158931983394,-2.13486233562124
180,2017-08-16,NA,"125B","PIPO",84,0.135714285714286,"ALIVE",11.4,11.4,3.3,4.5,4.7,"NA","NA","NA","NA","NA","NA","YES","some data in Diana Wahl notebook","1",NA,NA,NA,NA,"NA","0",NA,NA,"0",11.4,"125",NA,0,84,80.7,76.2,71.5,0.0408921933085502,0.0590551181102362,0.0657342657342658,2015,0.0657342657342658,-1.18220818386536,-2.72213494098395
180,2017-08-22,NA,"127B","ABCO",16,0.15,"ALIVE",2.4,2.4,2.4,2.3,3.1,"NA","NA","NA","NA","NA","NA","Y",NA,"yes",NA,NA,NA,NA,"NA","0",NA,NA,"0",2.4,"127",NA,0,16,13.6,11.3,8.2,0.176470588235294,0.203539823008849,0.378048780487805,2017,0.252686397243983,-0.597418136635229,-1.37560609570056
180,2017-08-22,NA,"128B","ABCO",68,0.129411764705882,"ALIVE",9,8.8,5.7,7.7,10.1,"NA","NA","NA","NA","NA","NA","yes",NA,NA,NA,NA,NA,NA,"NA","0",NA,NA,"0",8.9,"128",NA,0,68,62.3,54.6,44.5,0.0914927768860354,0.141025641025641,0.226966292134832,2015,0.226966292134832,-0.644038637198289,-1.48295376532498
180,2017-08-22,NA,"129B","ABCO",53,0.145283018867925,"ALIVE",7.5,7.7,4.3,5.6,6.4,"NA","NA","NA","NA","NA","NA","yes",NA,NA,NA,NA,NA,NA,"NA","0",NA,NA,"0",7.6,"129",NA,0,53,48.7,43.1,36.7,0.0882956878850102,0.129930394431555,0.174386920980926,2015,0.174386920980926,-0.758486090268202,-1.7464787646949
180,2017-08-17,NA,"12B","PIPO",66,0.113636363636364,"ALIVE",7.9,7.5,5.7,5,9.2,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,NA,"NA","0",NA,NA,"0",7.7,"12",NA,0,66,60.3,55.3,46.1,0.0945273631840797,0.0904159132007233,0.199566160520607,2015,0.199566160520607,-0.699913098044093,-1.61160946594761
180,2017-08-22,NA,"130B","ABCO",43,0.158139534883721,"ALIVE",6.7,6.8,3.3,4.5,7,"NA","NA","NA","NA","NA","NA","yes",NA,NA,NA,NA,NA,"1","NA","0",NA,NA,"0",6.75,"130",NA,0,43,39.7,35.2,28.2,0.0831234256926951,0.127840909090909,0.24822695035461,2015,0.24822695035461,-0.605151068305104,-1.39341182888875
180,2017-08-22,NA,"131B","ABCO",80,0.175,"ALIVE",13.5,14,7.4,6.8,7.8,"NA","NA","NA","NA","NA","NA","yes",NA,"yes",NA,NA,NA,"1","NA","0",NA,NA,"0",13.75,"131",NA,0,80,72.6,65.8,58,0.101928374655647,0.103343465045593,0.13448275862069,2016,0.118913111833141,-0.924770255702369,-2.12936220522457
180,2017-08-22,NA,"132B","ABCO",57,0.168421052631579,"ALIVE",10.4,9.6,5.8,7.3,9.9,"NA","NA","NA","NA","NA","NA","yes",NA,NA,NA,NA,NA,NA,"NA","0",NA,NA,"0",10,"132",NA,0,57,51.2,43.9,34,0.11328125,0.16628701594533,0.291176470588235,2017,0.190248245511188,-0.720679339647129,-1.65942550430027
180,2017-08-23,NA,"137B","ABCO",74,0.148648648648649,"ALIVE",10.5,11,4.1,4.6,2.5,"NA","NA","NA","NA","NA","NA","yes",NA,"y",NA,NA,NA,"1","NA","0",NA,NA,"0",10.75,"137",NA,0,74,69.9,65.3,62.8,0.0586552217453504,0.0704441041347625,0.0398089171974522,2017,0.0563027476925217,-1.2494704101472,-2.8770119405421
180,2017-08-17,NA,"139B","ABCO",60,0.151666666666667,"ALIVE",10,9.1,4.8,6.9,6.1,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,"1","NA","0",NA,NA,"0",9.55,"139",NA,0,60,55.2,48.3,42.2,0.0869565217391304,0.142857142857143,0.144549763033175,2017,0.124787809209816,-0.903827839745813,-2.08114051043172
180,2017-08-17,NA,"13B","PIPO",74,0.187837837837838,"ALIVE",13.5,13.9,9.5,15.3,15.1,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,"1","NA","0",NA,NA,"0",13.7,"13",NA,0,74,64.5,49.2,34.1,0.147286821705426,0.310975609756098,0.442815249266862,2016,0.37689542951148,-0.423779129066657,-0.975787505310885
180,2017-08-22,NA,"141B","ABCO",53,0.179245283018868,"ALIVE",9.5,9.5,9.9,7.7,9.8,"NA","NA","NA","NA","NA","NA","yes",NA,NA,NA,NA,NA,"1","NA","0",NA,NA,"0",9.5,"141",NA,0,53,43.1,35.4,25.6,0.22969837587007,0.217514124293785,0.3828125,2015,0.3828125,-0.417013889619355,-0.96020996580899
180,2017-08-16,NA,"142B","PIPO",69,0.166666666666667,"ALIVE",11.1,11.5,9.9,10.9,10.2,"NA","NA","NA","NA","NA","NA","YES","some data in Diana Wahl notebook","1",NA,NA,NA,NA,"NA","0",NA,NA,"0",11.3,"142",NA,0,69,59.1,48.2,38,0.16751269035533,0.226141078838174,0.268421052631579,2016,0.247281065734877,-0.606809136213197,-1.3972296713371
180,2017-08-16,NA,"144B","PIPO",47,0.14468085106383,"ALIVE",7,6.8,4.7,7.9,8.9,"NA","NA","NA","NA","NA","NA","YES","some data in Diana Wahl notebook","1",NA,NA,NA,"1","NA","0",NA,NA,"0",6.9,"144",NA,0,47,42.3,34.4,25.5,0.111111111111111,0.229651162790698,0.349019607843137,2016,0.289335385316917,-0.538598449490219,-1.24016876090588
180,2017-08-17,NA,"14B","PIPO",51,0.262745098039216,"ALIVE",13.6,13.4,15,6.3,6.5,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,NA,"NA","0",NA,NA,"0",13.5,"14",NA,0,51,36,29.7,23.2,0.416666666666667,0.212121212121212,0.280172413793103,2016,0.246146812957158,-0.608805782983163,-1.4018271204256
180,2017-08-17,NA,"150B","PIPO",67,0.211940298507463,"ALIVE",14.5,14.2,2.9,3.1,5.8,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,"1","NA","0",NA,NA,"0",14.35,"150",NA,0,67,64.1,61,55.2,0.045241809672387,0.0508196721311476,0.105072463768116,2015,0.105072463768116,-0.978511084166262,-2.25310503573068
180,2017-08-17,NA,"151B","PIPO",100,0.111,"ALIVE",11.1,11.1,12.7,12.8,12.5,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,"1","NA","0",NA,NA,"0",11.1,"151",NA,0,100,87.3,74.5,62,0.145475372279496,0.171812080536913,0.201612903225806,2016,0.18671249188136,-0.728826624880832,-1.67818532182777
180,2017-08-17,NA,"152B","PIPO",55,0.138181818181818,"ALIVE",8,7.6,6.8,6.4,8.2,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,"1","NA","0",NA,NA,"0",7.8,"152",NA,0,55,48.2,41.8,33.6,0.141078838174274,0.15311004784689,0.244047619047619,2017,0.179412168356261,-0.746148104933163,-1.71806950358486
180,2017-08-17,NA,"153B","PIPO",47,0.112765957446809,"ALIVE",5.2,5.3,5.7,6.2,6.6,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,"1","NA","0",NA,NA,"0",5.25,"153",NA,0,47,41.3,35.1,28.5,0.138014527845036,0.176638176638177,0.231578947368421,2016,0.204108562003299,-0.690138776994881,-1.58910326000556
180,2017-08-17,NA,"154B","PIPO",44,0.168181818181818,"ALIVE",7.7,7.4,6.8,4.6,6.6,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,"1","NA","0",NA,NA,"0",7.55,"154",NA,0,44,37.2,32.6,26,0.182795698924731,0.141104294478528,0.253846153846154,2015,0.253846153846154,-0.595429412428949,-1.3710268889891
180,2017-08-17,NA,"157B","PIPO",39,0.138461538461538,"ALIVE",5.4,5.4,7.1,7.4,8.7,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,"1","NA","0",NA,NA,"0",5.4,"157",NA,0,39,31.9,24.5,15.8,0.222570532915361,0.302040816326531,0.550632911392405,2016,0.426336863859468,-0.370247113802377,-0.852525484965424
180,2017-08-17,NA,"158B","PIPO",151,0.0390728476821192,"ALIVE",6.4,5.9,10.7,9.3,13.5,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,NA,"NA","0",NA,NA,"0",6.15,"158",NA,0,151,140.3,131,117.5,0.0762651461154668,0.0709923664122138,0.114893617021277,2016,0.0929429917167452,-1.0317833522449,-2.37576896607853
180,2017-08-17,NA,"159B","PIPO",27,0.155555555555556,"ALIVE",4.3,4.2,3.6,5.9,5.1,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,NA,"NA","0",NA,NA,"0",4.25,"159",NA,0,27,23.4,17.5,12.4,0.153846153846154,0.337142857142857,0.411290322580645,2016,0.374216589861751,-0.426876963159613,-0.982920531913894
180,2017-08-17,NA,"15B","PIPO",86,0.117441860465116,"ALIVE",9.6,10.1,14.2,13.5,15.8,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,"1","NA","0",NA,NA,"0",9.85,"15",NA,0,86,71.8,58.3,42.5,0.197771587743733,0.23156089193825,0.371764705882353,2017,0.267032395188112,-0.573436048755255,-1.32038529764926
180,2017-08-17,NA,"160B","PIPO",69,0.128985507246377,"ALIVE",8.5,8.9,9.1,6.6,5.3,"NA","NA","NA","NA","NA","NA","YES",NA,"y",NA,NA,NA,"1","NA","0",NA,NA,"0",8.7,"160",NA,0,69,59.9,53.3,48,0.151919866444073,0.123827392120075,0.110416666666667,2016,0.117122029393371,-0.93136141112596,-2.14453890144853
180,2017-08-21,NA,"161B","ABCO",47,0.212765957446809,"ALIVE",10.6,10,3.4,2.9,0.6,"NA","NA","NA","NA","NA","NA","Y",NA,NA,NA,NA,NA,NA,"NA","0",NA,NA,"0",10.3,"161",NA,0,47,43.6,40.7,40.1,0.0779816513761468,0.0712530712530712,0.0149625935162095,2017,0.0547324387151425,-1.2617552005523,-2.90529871579944
180,2017-08-21,NA,"163B","PIPO",51,0.156862745098039,"ALIVE",7.9,8,9.2,5.8,9.3,"NA","NA","NA","NA","NA","NA","Y",NA,NA,NA,NA,NA,NA,"NA","0",NA,NA,"0",7.95,"163",NA,0,51,41.8,36,26.7,0.220095693779904,0.161111111111111,0.348314606741573,2016,0.254712858926342,-0.593949129556268,-1.36761841171305
180,2017-08-22,NA,"164B","PIPO",28,0.239285714285714,"ALIVE",6.5,6.7,6.1,4.9,2.3,"NA","NA","NA","NA","NA","NA","no",NA,"yes",NA,NA,NA,NA,"NA","0",NA,NA,"0",6.6,"164",NA,0,28,21.9,17,14.7,0.278538812785388,0.288235294117647,0.156462585034014,2015,0.156462585034014,-0.805589498730583,-1.85493837084959
180,2017-08-22,NA,"165B","PIPO",44,0.2,"ALIVE",8.8,8.8,9,5,8.6,"NA","NA","NA","NA","NA","NA","yes",NA,NA,NA,NA,NA,"1","NA","0",NA,NA,"0",8.8,"165",NA,0,44,35,30,21.4,0.257142857142857,0.166666666666667,0.401869158878505,2016,0.284267912772586,-0.54627215927636,-1.25783813066741
180,2017-08-22,NA,"166B","PIPO",53,0.262264150943396,"ALIVE",13.8,13.9,8.6,9.4,9.2,"NA","NA","NA","NA","NA","NA","yes",NA,NA,NA,NA,NA,NA,"NA","0",NA,NA,"0",13.85,"166",NA,0,53,44.4,35,25.8,0.193693693693694,0.268571428571429,0.356589147286822,2016,0.312580287929125,-0.505038413116371,-1.16289392143112
380,2017-08-25,NA,"167B","PIPO",51,0.225490196078431,"ALIVE",11.5,11.5,8.6,6.7,5.8,"NA","NA","NA","NA","NA","NA","yes",NA,"y",NA,NA,NA,NA,"NA","0",NA,NA,"0",11.5,"167",NA,0,51,42.4,35.7,29.9,0.202830188679245,0.187675070028011,0.193979933110368,2016,0.19082750156919,-0.719359035716578,-1.65638539215156
380,2017-08-25,NA,"168B","PIPO",16,0.23125,"ALIVE",3.8,3.7,2.6,1.6,1.2,"NA","NA","NA","NA","NA","NA","yes",NA,"y",NA,NA,NA,"1","NA","0",NA,NA,"0",3.75,"168",NA,0,16,13.4,11.8,10.6,0.194029850746269,0.135593220338983,0.113207547169811,2016,0.124400383754397,-0.905178279917226,-2.0842500138394
380,2017-08-29,NA,"169B","ABCO",16,0.20625,"ALIVE",3,3.3,2,1.3,0.6,"NA","NA","NA","NA","NA","NA","yes",NA,NA,NA,NA,NA,NA,"NA","0",NA,NA,"0",3.15,"169",NA,0,16,14,12.7,12.1,0.142857142857143,0.10236220472441,0.0495867768595041,2017,0.0982687081470188,-1.00758475320114,-2.32004963264904
